UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp
8647,L55826,L,-1.252365645148799,-0.9473598877173399,-0.22274523848304537,0.39504335531142487,-0.2663117567240285,0,0,0,0,0,0,2026-03-02 01:00:00
8648,L55827,L,-1.252365645148799,-1.014760773322907,-0.0009577188348440168,-0.14963395144425717,-0.23489039435909093,0,0,0,0,0,0,2026-03-02 01:10:00
8649,M23508,M,-1.3023616787764485,-1.082161658928474,-0.3504410831289795,0.6270355415221788,-0.2034690319941533,0,0,0,0,0,0,2026-03-02 01:20:00
8650,L55829,L,-1.3023616787764485,-1.082161658928474,-1.3585661724389855,2.2005477610385933,-0.15633698844674693,0,0,0,0,0,0,2026-03-02 01:30:00
8651,H38064,H,-1.3023616787764485,-1.1495625445340025,1.6187632579898992,-1.2692484153309374,-0.12491562608180933,0,0,0,0,0,0,2026-03-02 01:40:00
8652,M23511,M,-1.3023616787764485,-1.082161658928474,0.2275506347420907,-0.5026655391562734,-0.046362220169465326,0,0,0,0,0,0,2026-03-02 01:50:00
8653,H38066,H,-1.3523577124040698,-1.1495625445340025,-0.4646952599174468,0.15296455230889958,0.0007698233779410748,0,0,0,0,0,0,2026-03-02 02:00:00
8654,M23513,M,-1.3023616787764485,-1.1495625445340025,-1.311520334937852,1.8071697061594898,0.07932322929028507,0,0,0,0,0,0,2026-03-02 02:10:00
8655,M23514,M,-1.3023616787764485,-1.082161658928474,-0.5991119384921143,0.6875552422728096,0.12645527283769148,0,0,0,0,0,0,2026-03-02 02:20:00
8656,L55835,L,-1.3523577124040698,-1.1495625445340025,-1.761816208162988,2.079508359537331,0.17358731638509786,0,0,0,0,0,0,2026-03-02 02:30:00
8657,M23516,M,-1.3523577124040698,-1.1495625445340025,1.1214215472636295,-1.2692484153309374,0.20500867875003548,0,0,0,0,0,0,2026-03-02 02:40:00
8658,L55837,L,-1.3023616787764485,-1.082161658928474,-0.7335286170667817,0.6068623079386347,0.2521407222974419,0,0,0,0,0,0,2026-03-02 02:50:00
8659,L55838,L,-1.3023616787764485,-1.014760773322907,-0.22946607241177874,-0.3614529040714671,0.2835620846623795,0,0,0,0,0,0,2026-03-02 03:00:00
8660,L55839,L,-1.252365645148799,-1.014760773322907,-1.042686977788517,1.5751775199487366,0.31498344702731707,0,0,0,0,0,0,2026-03-02 03:10:00
8661,L55840,L,-1.3023616787764485,-1.014760773322907,-1.580353692087187,1.2221459322367203,0.34640480939225465,0,0,0,0,0,0,2026-03-02 03:20:00
8662,L55841,L,-1.3023616787764485,-1.014760773322907,0.7584965151120272,-0.6237049406575363,0.37782617175719224,0,0,0,0,0,0,2026-03-02 03:30:00
8663,L55842,L,-1.252365645148799,-0.9473598877173399,-0.108491061694578,-0.3110198201126076,0.4092475341221299,0,0,0,0,0,0,2026-03-02 03:40:00
8664,L55843,L,-1.252365645148799,-0.9473598877173399,0.9466798651165618,-1.0675160794954994,0.4406688964870675,0,0,0,0,0,0,2026-03-02 03:50:00
8665,H38078,H,-1.252365645148799,-0.9473598877173399,-1.1771036563631845,1.9080358740772088,0.47209025885200506,0,0,0,0,0,0,2026-03-02 04:00:00
8666,L55845,L,-1.2023696115211493,-0.8799590021118113,-1.1098953170758508,1.070846680360142,0.5506436647643491,0,0,0,0,0,0,2026-03-02 04:10:00
8667,L55846,L,-1.252365645148799,-0.8799590021118113,-0.827620292069049,0.2538307202266185,0.5820650271292866,0,0,0,0,0,0,2026-03-02 04:20:00
8668,M23527,M,-1.252365645148799,-0.8125581165062443,-0.5050202634898471,0.6169489247304067,0.6134863894942243,0,0,0,0,0,0,2026-03-02 04:30:00
8669,L55848,L,-1.252365645148799,-0.8125581165062443,-0.18914106883937848,0.5967756911468627,0.6606184330416307,0,0,0,0,0,0,2026-03-02 04:40:00
8670,M23529,M,-1.252365645148799,-0.8125581165062443,-0.3974869206301131,1.2423191658202637,0.6920397954065682,0,0,0,0,0,0,2026-03-02 04:50:00
8671,L55850,L,-1.252365645148799,-0.7451572309007156,0.3418048115305581,-0.9666499115777806,0.7391718389539746,0,0,0,0,0,0,2026-03-02 05:00:00
8672,L55851,L,-1.252365645148799,-0.8125581165062443,-0.0009577188348440168,-0.22024026898666071,0.7705932013189123,0,0,0,0,0,0,2026-03-02 05:10:00
8673,L55852,L,-1.252365645148799,-0.8125581165062443,-1.4660995152987195,1.0405868299848258,0.8020145636838498,0,0,0,0,0,0,2026-03-02 05:20:00
8674,L55853,L,-1.3023616787764485,-0.9473598877173399,-0.24290774026924547,0.26391733701839054,0.8334359260487875,0,0,0,0,0,0,2026-03-02 05:30:00
8675,M23534,M,-1.3023616787764485,-0.9473598877173399,-0.014399386692310764,-1.097775929870815,0.8648572884137251,0,0,0,0,0,0,2026-03-02 05:40:00
8676,H38089,H,-1.3523577124040698,-0.9473598877173399,1.060934041905029,-1.0675160794954994,0.9119893319611314,0,0,0,0,0,0,2026-03-02 05:50:00
8677,M23536,M,-1.3523577124040698,-1.014760773322907,-0.06816605812217776,0.24374410343484648,0.9905427378734755,0,0,0,0,0,0,2026-03-02 06:00:00
8678,M23537,M,-1.3523577124040698,-1.014760773322907,0.8996340276154281,-1.117949163454359,1.0376747814208818,0,0,0,0,0,0,2026-03-02 06:10:00
8679,L55858,L,-1.3523577124040698,-1.014760773322907,-0.108491061694578,0.4555630560620563,1.0848068249682883,0,0,0,0,0,0,2026-03-02 06:20:00
8680,L55859,L,-1.3523577124040698,-1.014760773322907,-0.49829942956111367,1.4339648848639301,1.1162281873332258,0,0,0,0,0,0,2026-03-02 06:30:00
8681,L55860,L,-1.4023537460317193,-1.014760773322907,-0.24290774026924547,-0.038681166734766216,1.1476495496981634,0,0,0,0,0,0,2026-03-02 06:40:00
8682,L55861,L,-1.4023537460317193,-1.082161658928474,0.503104825820159,-1.006996378744868,1.179070912063101,0,0,0,0,0,0,2026-03-02 06:50:00
8683,M23542,M,-1.4023537460317193,-1.014760773322907,-1.1905453242206512,0.6572953918974942,1.2104922744280386,0,0,0,0,0,0,2026-03-02 07:00:00
8684,L55863,L,-1.4023537460317193,-1.014760773322907,-0.5587869349197141,0.7985080269823005,1.2576243179754452,0,0,0,0,0,0,2026-03-02 07:10:00
8685,L55864,L,-1.4023537460317193,-1.014760773322907,0.3888506490316917,0.04201176759940863,1.2890456803403827,0,0,0,0,0,0,2026-03-02 07:20:00
8686,H38099,H,-1.4023537460317193,-1.014760773322907,-0.04128272240724426,0.14287793551712755,1.3204670427053202,0,0,0,0,0,0,2026-03-02 07:30:00
8687,M23546,M,-1.4023537460317193,-1.014760773322907,0.5434298293925592,-0.8456105100765176,1.3990204486176643,0,0,0,0,0,0,2026-03-02 07:40:00
8688,M23547,M,-1.4023537460317193,-1.014760773322907,0.4963839918914257,-0.5127521559480455,1.4461524921650706,0,0,0,0,0,0,2026-03-02 07:50:00
8689,L55868,L,-1.4523497796593405,-1.014760773322907,-0.3168369134853126,0.6976418590645816,1.493284535712477,0,0,0,0,0,0,2026-03-02 08:00:00
8690,L55869,L,-1.4523497796593405,-1.082161658928474,0.08641312223868984,-0.038681166734766216,1.5247058980774146,0,0,0,0,0,0,2026-03-02 08:10:00
8691,L55870,L,-1.4523497796593405,-1.014760773322907,-1.3921703420826523,0.4454764392702843,1.5561272604423522,1,1,0,0,0,0,2026-03-02 08:20:00
8692,L55871,L,-1.4523497796593405,-1.014760773322907,0.16706312938349033,-0.3816261376550104,-1.6959837443286894,0,0,0,0,0,0,2026-03-02 08:30:00
8693,L55872,L,-1.4523497796593405,-1.082161658928474,0.3552464793880248,-0.8153506597012022,-1.6645623819637516,0,0,0,0,0,0,2026-03-02 08:40:00
8694,M23553,M,-1.4023537460317193,-1.014760773322907,0.3619673133167582,0.001665300432321206,-1.633141019598814,0,0,0,0,0,0,2026-03-02 08:50:00
8695,L55874,L,-1.4023537460317193,-1.014760773322907,1.5851590883462323,-1.4306342839992874,-1.5860089760514078,0,0,0,0,0,0,2026-03-02 09:00:00
8696,M23555,M,-1.4023537460317193,-0.9473598877173399,-0.216024404554312,0.4454764392702843,-1.55458761368647,0,0,0,0,0,0,2026-03-02 09:10:00
8697,L55876,L,-1.4023537460317193,-0.9473598877173399,-0.7872952884966488,0.9901537460259664,-1.5074555701390637,0,0,0,0,0,0,2026-03-02 09:20:00
8698,L55877,L,-1.3523577124040698,-0.9473598877173399,-0.16897856705317837,-0.6539647910328518,-1.4760342077741262,0,0,0,0,0,0,2026-03-02 09:30:00
8699,H38112,H,-1.3523577124040698,-0.8799590021118113,-0.6192744402783145,0.6270355415221788,-1.4446128454091884,0,0,0,0,0,0,2026-03-02 09:40:00
8700,M23559,M,-1.3523577124040698,-0.8799590021118113,0.8391465222568277,-0.5934450902822203,-1.3660594394968446,0,0,0,0,0,0,2026-03-02 09:50:00
8701,M23560,M,-1.3523577124040698,-0.8799590021118113,-0.5319035992047806,0.38495673851965284,-1.318927395949438,0,0,0,0,0,0,2026-03-02 10:00:00
8702,M23561,M,-1.3523577124040698,-0.8799590021118113,-0.43109109027377995,-0.1597205682360292,-1.2717953524020318,0,0,0,0,0,0,2026-03-02 10:10:00
8703,L55882,L,-1.4023537460317193,-0.9473598877173399,1.6389257597760993,-1.7130595541689004,-1.2246633088546253,0,0,0,0,0,0,2026-03-02 10:20:00
8704,M23563,M,-1.4023537460317193,-0.9473598877173399,-1.654282865303254,1.1414529979025447,-1.1932419464896877,0,0,0,0,0,0,2026-03-02 10:30:00
8705,L55884,L,-1.4523497796593405,-1.014760773322907,-0.7066452813518483,0.001665300432321206,-1.1461099029422812,0,0,0,0,0,0,2026-03-02 10:40:00
8706,L55885,L,-1.4023537460317193,-0.9473598877173399,-0.6259952742070478,1.2524057826120356,-1.1146885405773437,0,0,0,0,0,0,2026-03-02 10:50:00
8707,L55886,L,-1.4023537460317193,-0.9473598877173399,-1.311520334937852,1.3129254833626671,-1.0832671782124061,0,0,0,0,0,0,2026-03-02 11:00:00
8708,L55887,L,-1.4023537460317193,-1.014760773322907,-0.3974869206301131,0.17313778589244366,-1.0518458158474686,0,0,0,0,0,0,2026-03-02 11:10:00
8709,M23568,M,-1.4023537460317193,-1.014760773322907,-1.116616151004584,1.413791651280386,-1.0204244534825309,0,0,0,0,0,0,2026-03-02 11:20:00
8710,L55889,L,-1.4523497796593405,-1.014760773322907,0.3216423097443579,-0.4421458384056419,-0.9732924099351246,0,0,0,0,0,0,2026-03-02 11:30:00
8711,L55890,L,-1.4523497796593405,-1.014760773322907,1.22223405619463,-0.7951774261176581,-0.9418710475701869,0,0,0,0,0,0,2026-03-02 11:40:00
8712,L55891,L,-1.4523497796593405,-1.014760773322907,1.363371568698031,-1.1381223970379026,-0.9104496852052493,0,0,0,0,0,0,2026-03-02 11:50:00
8713,L55892,L,-1.4023537460317193,-0.9473598877173399,0.8189840204706276,-0.7951774261176581,-0.8790283228403117,0,0,0,0,0,0,2026-03-02 12:00:00
8714,L55893,L,-1.4023537460317193,-0.9473598877173399,2.455507082117204,-1.6021067694594096,-0.8476069604753741,0,0,0,0,0,0,2026-03-02 12:10:00
8715,M23574,M,-1.4023537460317193,-0.9473598877173399,-0.5789494367059141,0.11261808514181217,-0.8161855981104366,0,0,0,0,0,0,2026-03-02 12:20:00
8716,L55895,L,-1.4523497796593405,-0.9473598877173399,-0.592391104563381,-0.29084658652906353,-0.7690535545630302,0,0,0,0,0,0,2026-03-02 12:30:00
8717,M23576,M,-1.4523497796593405,-0.9473598877173399,1.255838225838297,-0.8758703604518333,-0.7376321921980925,0,0,0,0,0,0,2026-03-02 12:40:00
8718,L55897,L,-1.4523497796593405,-0.8799590021118113,-0.37732441884391293,0.23365748664307442,-0.6905001486506861,0,0,0,0,0,0,2026-03-02 12:50:00
8719,L55898,L,-1.4023537460317193,-0.8799590021118113,-0.14209523133824487,-0.06894101711008233,-0.6590787862857486,0,0,0,0,0,0,2026-03-02 13:00:00
8720,L55899,L,-1.4023537460317193,-0.8125581165062443,-0.5319035992047806,0.31435042097725,-0.6276574239208109,0,0,0,0,0,0,2026-03-02 13:10:00
8721,L55900,L,-1.3523577124040698,-0.8125581165062443,0.16034229545475695,-0.39171275444678244,-0.5962360615558733,0,0,0,0,0,0,2026-03-02 13:20:00
8722,L55901,L,-1.4023537460317193,-0.8799590021118113,0.933238197259095,-0.9363900612024648,-0.5648146991909357,0,0,0,0,0,0,2026-03-02 13:30:00
8723,L55902,L,-1.4023537460317193,-0.9473598877173399,-1.1031744831471173,1.050673446776598,-0.5333933368259981,0,0,0,0,0,0,2026-03-02 13:40:00
8724,L55903,L,-1.4023537460317193,-0.9473598877173399,0.3216423097443579,-0.5631852399069049,-0.5019719744610606,0,0,0,0,0,0,2026-03-02 13:50:00
8725,M23584,M,-1.4023537460317193,-0.9473598877173399,-0.11521189562331137,-0.09920086748539772,-0.4705506120961229,0,0,0,0,0,0,2026-03-02 14:00:00
8726,M23585,M,-1.4523497796593405,-1.014760773322907,-0.10177022776584463,0.2134842530595311,-0.4234185685487165,0,0,0,0,0,0,2026-03-02 14:10:00
8727,L55906,L,-1.4023537460317193,-0.9473598877173399,0.21410896688462394,-0.7043978749917112,-0.3762865250013101,0,0,0,0,0,0,2026-03-02 14:20:00
8728,L55907,L,-1.4023537460317193,-0.8799590021118113,-0.19586190276811186,-0.14963395144425717,-0.3448651626363725,0,0,0,0,0,0,2026-03-02 14:30:00
8729,M23588,M,-1.4023537460317193,-0.8799590021118113,-0.8881077974276493,-0.1899804186113446,-0.3134438002714349,0,0,0,0,0,0,2026-03-02 14:40:00
8730,L55909,L,-1.3523577124040698,-0.8799590021118113,-1.1972661581493846,1.393618417696842,-0.2663117567240285,0,0,0,0,0,0,2026-03-02 14:50:00
8731,H38144,H,-1.3523577124040698,-0.8799590021118113,0.26115480438575756,-0.6136183238657643,-0.23489039435909093,0,0,0,0,0,0,2026-03-02 15:00:00
8732,H38145,H,-1.4023537460317193,-0.9473598877173399,-0.29667441169911246,0.6673820086892662,-0.15633698844674693,0,0,0,0,0,0,2026-03-02 15:10:00
8733,L55912,L,-1.4023537460317193,-0.9473598877173399,2.243800813362103,-1.652539853418269,-0.07778358253440293,0,0,0,0,0,0,2026-03-02 15:20:00
8734,M23593,M,-1.3523577124040698,-0.8799590021118113,-0.5587869349197141,0.4555630560620563,-0.046362220169465326,0,0,0,0,0,0,2026-03-02 15:30:00
8735,L55914,L,-1.4023537460317193,-0.9473598877173399,-0.9284328010000497,0.15296455230889958,0.0007698233779410748,0,0,0,0,0,0,2026-03-02 15:40:00
8736,L55915,L,-1.3523577124040698,-0.9473598877173399,-1.1569411545769843,0.7682481766069852,0.03219118574287867,0,0,0,0,0,0,2026-03-02 15:50:00
8737,L55916,L,-1.3523577124040698,-0.8799590021118113,-0.2630702420554456,0.021838534015865278,0.06361254810781627,0,0,0,0,0,0,2026-03-02 16:00:00
8738,L55917,L,-1.3523577124040698,-0.8799590021118113,0.1737839633122237,-0.33119305369615093,0.09503391047275388,0,0,0,0,0,0,2026-03-02 16:10:00
8739,L55918,L,-1.3523577124040698,-0.8799590021118113,0.005763115093889357,-0.33119305369615093,0.12645527283769148,0,0,0,0,0,0,2026-03-02 16:20:00
8740,H38153,H,-1.3023616787764485,-0.8799590021118113,-0.6797619456369148,-0.24041350257020405,0.15787663520262907,0,0,0,0,0,0,2026-03-02 16:30:00
8741,M23600,M,-1.3023616787764485,-0.8125581165062443,0.28803814010069106,-0.6136183238657643,0.23643004111497307,0,0,0,0,0,0,2026-03-02 16:40:00
8742,L55921,L,-1.3023616787764485,-0.8125581165062443,0.052808952595022975,0.1227047019335842,0.2835620846623795,0,0,0,0,0,0,2026-03-02 16:50:00
8743,L55922,L,-1.3023616787764485,-0.8125581165062443,-0.4243702563450466,-0.09920086748539772,0.31498344702731707,0,0,0,0,0,0,2026-03-02 17:00:00
8744,H38157,H,-1.3023616787764485,-0.8799590021118113,-1.3921703420826523,1.1212797643190013,0.34640480939225465,0,0,0,0,0,0,2026-03-02 17:10:00
8745,M23604,M,-1.3023616787764485,-0.8799590021118113,1.8002257740657002,-1.7130595541689004,0.42495821530459865,0,0,0,0,0,0,2026-03-02 17:20:00
8746,L55925,L,-1.3023616787764485,-0.9473598877173399,-0.8007369563541156,0.6371221583139501,0.47209025885200506,0,0,0,0,0,0,2026-03-02 17:30:00
8747,L55926,L,-1.3523577124040698,-1.014760773322907,-0.014399386692310764,0.4555630560620563,0.5035116212169427,0,0,0,0,0,0,2026-03-02 17:40:00
8748,L55927,L,-1.3523577124040698,-1.014760773322907,-0.17569940098191175,0.20339763626775906,0.5349329835818802,0,0,0,0,0,0,2026-03-02 17:50:00
8749,L55928,L,-1.3523577124040698,-1.014760773322907,-0.9821994724299167,-0.038681166734766216,0.5663543459468179,0,0,0,0,0,0,2026-03-02 18:00:00
8750,L55929,L,-1.4023537460317193,-1.082161658928474,0.987004868688962,-1.3701145832486563,0.5977757083117554,0,0,0,0,0,0,2026-03-02 18:10:00
8751,L55930,L,-1.3523577124040698,-1.014760773322907,1.5717174204887654,-0.9263034444106928,0.6291970706766931,0,0,0,0,0,0,2026-03-02 18:20:00
8752,M23611,M,-1.3023616787764485,-1.014760773322907,-0.3907660867013797,0.20339763626775906,0.6606184330416307,0,0,0,0,0,0,2026-03-02 18:30:00
8753,M23612,M,-1.3023616787764485,-1.014760773322907,-0.4378119242025133,1.6054373703240519,0.7077504765890371,0,0,0,0,0,0,2026-03-02 18:40:00
8754,M23613,M,-1.3023616787764485,-0.9473598877173399,0.8525881901142944,-0.6943112581999392,0.7548825201364434,0,0,0,0,0,0,2026-03-02 18:50:00
8755,L55934,L,-1.3023616787764485,-0.9473598877173399,0.7047298436821603,-0.9565632947860085,0.8020145636838498,0,0,0,0,0,0,2026-03-02 19:00:00
8756,M23615,M,-1.3023616787764485,-0.8799590021118113,0.34852564545929143,-0.8153506597012022,0.8334359260487875,0,0,0,0,0,0,2026-03-02 19:10:00
8757,L55936,L,-1.252365645148799,-0.8799590021118113,1.5515549187025655,-1.3902878168322,0.8805679695961939,0,0,0,0,0,0,2026-03-02 19:20:00
8758,L55937,L,-1.252365645148799,-0.8125581165062443,0.3821298151029583,-0.5127521559480455,0.9119893319611314,0,0,0,0,0,0,2026-03-02 19:30:00
8759,M23618,M,-1.252365645148799,-0.8799590021118113,-0.5655077688484474,1.3129254833626671,0.943410694326069,0,0,0,0,0,0,2026-03-02 19:40:00
8760,M23619,M,-1.252365645148799,-0.8799590021118113,-1.1972661581493846,1.3129254833626671,0.9905427378734755,0,0,0,0,0,0,2026-03-02 19:50:00
8761,M23620,M,-1.3023616787764485,-0.8799590021118113,-0.9284328010000497,0.6472087751057222,1.0376747814208818,0,0,0,0,0,0,2026-03-02 20:00:00
8762,L55941,L,-1.252365645148799,-0.8125581165062443,-0.7604119527817153,0.9901537460259664,1.0848068249682883,0,0,0,0,0,0,2026-03-02 20:10:00
8763,H38176,H,-1.252365645148799,-0.8125581165062443,1.974967456212768,-1.6121933862511815,1.1162281873332258,0,0,0,0,0,0,2026-03-02 20:20:00
8764,L55943,L,-1.252365645148799,-0.8125581165062443,0.4896631579626923,-0.33119305369615093,1.1947815932455699,0,0,0,0,0,0,2026-03-02 20:30:00
8765,L55944,L,-1.3023616787764485,-0.8125581165062443,0.6039173347511596,-0.6640514078246238,1.2262029556105074,0,0,0,0,0,0,2026-03-02 20:40:00
8766,L55945,L,-1.3023616787764485,-0.8125581165062443,-1.1905453242206512,0.949807278858879,1.2576243179754452,0,0,0,0,0,0,2026-03-02 20:50:00
8767,L55946,L,-1.252365645148799,-0.8125581165062443,-1.1434994867195176,1.0809332971519139,1.2890456803403827,0,0,0,0,0,0,2026-03-02 21:00:00
8768,L55947,L,-1.252365645148799,-0.9473598877173399,-1.0090828081448502,1.3633585673215267,1.3204670427053202,0,0,0,0,0,0,2026-03-02 21:10:00
8769,M23628,M,-1.252365645148799,-0.8799590021118113,-1.1233369849333175,1.3734451841132986,1.3518884050702578,0,0,0,0,0,0,2026-03-02 21:20:00
8770,M23629,M,-1.3023616787764485,-0.9473598877173399,-0.5251827652760472,0.1227047019335842,1.3990204486176643,0,0,0,0,0,0,2026-03-02 21:30:00
8771,L55950,L,-1.3023616787764485,-0.9473598877173399,1.007167370475162,-0.7245711085752553,1.4461524921650706,0,0,0,0,0,0,2026-03-02 21:40:00
8772,L55951,L,-1.252365645148799,-0.9473598877173399,0.03936728473755623,-0.09920086748539772,1.4775738545300083,0,0,0,0,0,0,2026-03-02 21:50:00
8773,L55952,L,-1.252365645148799,-0.9473598877173399,0.6106381686798931,-1.117949163454359,-1.6959837443286894,0,0,0,0,0,0,2026-03-02 22:00:00
8774,L55953,L,-1.252365645148799,-0.9473598877173399,0.36868814724549154,-0.24041350257020405,-1.6645623819637516,0,0,0,0,0,0,2026-03-02 22:10:00
8775,M23634,M,-1.2023696115211493,-0.8799590021118113,-0.8208994581403156,1.1616262314860888,-1.633141019598814,0,0,0,0,0,0,2026-03-02 22:20:00
8776,H38189,H,-1.252365645148799,-0.9473598877173399,0.03936728473755623,-0.12946071786071311,-1.5860089760514078,0,0,0,0,0,0,2026-03-02 22:30:00
8777,L55956,L,-1.252365645148799,-0.9473598877173399,-1.1972661581493846,1.2725790161955797,-1.5074555701390637,0,0,0,0,0,0,2026-03-02 22:40:00
8778,H38191,H,-1.252365645148799,-0.9473598877173399,-0.3302785813427793,-0.11937410106894178,-1.4760342077741262,0,0,0,0,0,0,2026-03-02 22:50:00
8779,L55958,L,-1.252365645148799,-0.8799590021118113,-0.5117410974185804,0.5059961400209159,-1.3974808018617821,0,0,0,0,0,0,2026-03-02 23:00:00
8780,M23639,M,-1.252365645148799,-0.9473598877173399,-1.2174286599355848,1.1616262314860888,-1.3660594394968446,0,0,0,0,0,0,2026-03-02 23:10:00
8781,M23640,M,-1.252365645148799,-0.9473598877173399,-1.365287006367719,1.2221459322367203,-1.318927395949438,0,0,0,0,0,0,2026-03-02 23:20:00
8782,L55961,L,-1.2023696115211493,-0.8799590021118113,0.14690062759729022,0.23365748664307442,-1.2717953524020318,0,0,0,0,0,0,2026-03-02 23:30:00
8783,L55962,L,-1.252365645148799,-0.8799590021118113,-0.49829942956111367,0.47573628964560044,-1.240373990037094,0,0,0,0,0,0,2026-03-02 23:40:00
8784,M23643,M,-1.2023696115211493,-0.9473598877173399,-1.8559078831652553,0.5866890743550907,-1.2089526276721565,0,0,0,0,0,0,2026-03-02 23:50:00
8785,L55964,L,-1.252365645148799,-0.9473598877173399,-0.6259952742070478,0.33452365456079336,-1.1618205841247502,0,0,0,0,0,0,2026-03-03 00:00:00
8786,L55965,L,-1.252365645148799,-0.9473598877173399,1.1012590454774294,-1.2995082657062527,-1.1303992217598124,0,0,0,0,0,0,2026-03-03 00:10:00
