UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Air temperature [K]_lag_1,Air temperature [K]_lag_2,Air temperature [K]_lag_3,Process temperature [K]_lag_1,Process temperature [K]_lag_2,Process temperature [K]_lag_3,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_2,Rotational speed [rpm]_lag_3,Torque [Nm]_lag_1,Torque [Nm]_lag_2,Torque [Nm]_lag_3,Tool wear [min]_lag_1,Tool wear [min]_lag_2,Tool wear [min]_lag_3
7242,M22101,M,299.9,310.0,1484,42.1,182,0,0,0,0,0,0,299.8666666666666,0.0577350269189716,310.06666666666666,0.0577350269189675,1466.3333333333333,96.71780256671079,46.800000000000004,8.227393268830651,179.33333333333334,2.516611478420513,299.9,299.8,299.8,310.1,310.1,310.0,1362.0,1553.0,1697.0,56.3,42.0,36.0,179.0,177.0,175.0
7243,H36656,H,299.9,310.1,1447,51.4,185,0,0,0,0,0,0,299.9,8.429626942203084e-08,310.06666666666666,0.0577350269189675,1431.0,62.55397669213291,49.93333333333334,7.212720245048553,182.0,2.999999999997626,299.9,299.9,299.8,310.0,310.1,310.1,1484.0,1362.0,1553.0,42.1,56.3,42.0,182.0,179.0,177.0
7244,M22103,M,300.0,310.2,1393,51.2,190,0,0,0,0,0,0,299.93333333333334,0.05773502691911109,310.1,0.1000000000000109,1441.3333333333333,45.76388678131741,48.23333333333333,5.312563725107989,185.66666666666666,4.041451884325822,299.9,299.9,299.9,310.1,310.0,310.1,1447.0,1484.0,1362.0,51.4,42.1,56.3,185.0,182.0,179.0
7245,L54424,L,300.0,310.2,1760,26.9,193,0,0,0,0,0,0,299.9666666666667,0.057735026919209544,310.1666666666667,0.05773502691902083,1533.3333333333333,198.14725164213922,43.166666666666664,14.08770149219997,189.33333333333334,4.041451884326031,300.0,299.9,299.9,310.2,310.1,310.0,1393.0,1447.0,1484.0,51.2,51.4,42.1,190.0,185.0,182.0
7246,L54425,L,300.0,310.1,1477,34.6,195,0,0,0,0,0,0,300.0,2.030080276729701e-07,310.1666666666667,0.05773502691902083,1543.3333333333333,192.28191109236784,37.56666666666666,12.418668742394786,192.66666666666666,2.516611478421724,300.0,300.0,299.9,310.2,310.2,310.1,1760.0,1393.0,1447.0,26.9,51.2,51.4,193.0,190.0,185.0
7247,L54426,L,299.9,310.1,1681,29.1,197,0,0,0,0,0,0,299.96666666666664,0.057735026919209544,310.1333333333334,0.05773502691900032,1639.3333333333333,146.02853602407052,30.2,3.9661064030103605,195.0,1.999999999997922,300.0,300.0,300.0,310.1,310.2,310.2,1477.0,1760.0,1393.0,34.6,26.9,51.2,195.0,193.0,190.0
7248,M22107,M,300.0,310.1,1314,53.5,199,0,0,0,0,0,0,299.96666666666664,0.057735026919209544,310.1,7.539687547091058e-08,1490.6666666666667,183.8813022939887,39.06666666666666,12.798567628189227,197.0,1.9999999999981424,299.9,300.0,300.0,310.1,310.1,310.2,1681.0,1477.0,1760.0,29.1,34.6,26.9,197.0,195.0,193.0
7249,L54428,L,300.0,310.1,1762,28.0,202,0,0,0,0,0,0,299.96666666666664,0.057735026919209544,310.1,7.539687547091058e-08,1585.6666666666667,238.73067111984847,36.86666666666667,14.415385299510147,199.33333333333334,2.516611478422319,300.0,299.9,300.0,310.1,310.1,310.1,1314.0,1681.0,1477.0,53.5,29.1,34.6,199.0,197.0,195.0
7250,L54429,L,299.9,310.0,1402,44.7,204,0,0,0,0,0,0,299.9666666666667,0.057735026919209544,310.06666666666666,0.05773502691901673,1492.6666666666667,237.3632939890523,42.06666666666666,12.952348564385273,201.66666666666666,2.516611478422533,300.0,300.0,299.9,310.1,310.1,310.1,1762.0,1314.0,1681.0,28.0,53.5,29.1,202.0,199.0,197.0
7251,M22110,M,300.1,310.2,1429,42.0,206,0,0,0,0,0,0,300.0,0.10000000000021222,310.1,0.10000000000003932,1531.0,200.50685773808317,38.23333333333333,8.964559851623129,204.0,1.99999999999894,299.9,300.0,300.0,310.0,310.1,310.1,1402.0,1762.0,1314.0,44.7,28.0,53.5,204.0,202.0,199.0
7252,M22111,M,300.2,310.3,1448,40.1,209,0,0,0,0,0,0,300.06666666666666,0.15275252316540305,310.1666666666667,0.15275252316525886,1426.3333333333333,23.115651263446043,42.266666666666666,2.311565126344748,206.33333333333334,2.5166114784229525,300.1,299.9,300.0,310.2,310.0,310.1,1429.0,1402.0,1762.0,42.0,44.7,28.0,206.0,204.0,202.0
7253,H36666,H,300.2,310.4,1501,42.9,212,0,0,0,0,0,0,300.1666666666667,0.05773502691973465,310.3,0.10000000000016249,1459.3333333333333,37.313983080519,41.666666666666664,1.4294521094927293,209.0,2.9999999999996723,300.2,300.1,299.9,310.3,310.2,310.0,1448.0,1429.0,1402.0,40.1,42.0,44.7,209.0,206.0,204.0
7254,L54433,L,300.3,310.5,1522,39.1,217,0,0,0,0,0,0,300.23333333333335,0.057735026919947974,310.40000000000003,0.10000000000024775,1490.3333333333333,38.13572253587523,40.699999999999996,1.9697715603591928,212.66666666666666,4.041451884327341,300.2,300.2,300.1,310.4,310.3,310.2,1501.0,1448.0,1429.0,42.9,40.1,42.0,212.0,209.0,206.0
7255,L54434,L,300.3,310.4,1493,37.5,219,0,0,0,0,0,0,300.26666666666665,0.05773502692001771,310.43333333333334,0.05773502691947619,1505.3333333333333,14.977761292438316,39.833333333333336,2.77368587502861,216.0,3.605551275464152,300.3,300.2,300.2,310.5,310.4,310.3,1522.0,1501.0,1448.0,39.1,42.9,40.1,217.0,212.0,209.0
7256,M22115,M,300.2,310.3,1704,29.4,221,0,0,0,0,0,0,300.26666666666665,0.05773502692001771,310.4,0.10000000000021696,1573.0,114.37219941926416,35.333333333333336,5.200320502943379,219.0,2.000000000000624,300.3,300.3,300.2,310.4,310.5,310.4,1493.0,1522.0,1501.0,37.5,39.1,42.9,219.0,217.0,212.0
7257,H36670,H,300.2,310.3,1408,42.5,0,0,0,0,0,0,0,300.23333333333335,0.05773502691994797,310.3333333333333,0.05773502691909878,1535.0,152.40406818717122,36.46666666666667,6.610849668033094,146.66666666666666,127.02099563982839,300.2,300.3,300.3,310.3,310.4,310.5,1704.0,1493.0,1522.0,29.4,37.5,39.1,221.0,219.0,217.0
7258,L54437,L,300.2,310.4,1518,41.8,5,0,0,0,0,0,0,300.2,3.191332777312279e-07,310.3333333333333,0.05773502691909878,1543.3333333333333,149.61728955349133,37.9,7.3695318711570765,75.33333333333333,126.17580327992079,300.2,300.2,300.3,310.3,310.3,310.4,1408.0,1704.0,1493.0,42.5,29.4,37.5,0.0,221.0,219.0
7259,L54438,L,300.3,310.4,1742,25.9,7,0,0,0,0,0,0,300.23333333333335,0.05773502691994797,310.3666666666666,0.057735026919217745,1556.0,170.21163297495244,36.73333333333333,9.388468103654253,4.0,3.6055512754507206,300.2,300.2,300.2,310.4,310.3,310.3,1518.0,1408.0,1704.0,41.8,42.5,29.4,5.0,0.0,221.0
7260,M22119,M,300.4,310.5,1500,43.0,9,0,0,0,0,0,0,300.29999999999995,0.10000000000064092,310.43333333333334,0.05773502691951311,1586.6666666666667,134.82334120371465,36.9,9.545155839482138,7.0,1.9999999999764413,300.3,300.2,300.2,310.4,310.4,310.3,1742.0,1518.0,1408.0,25.9,41.8,42.5,7.0,5.0,0.0
7261,L54440,L,300.4,310.5,2424,14.5,12,0,0,0,0,0,0,300.3666666666666,0.05773502692022693,310.46666666666664,0.05773502691964028,1888.6666666666667,479.1422892349758,27.799999999999997,14.344685427014424,9.333333333333334,2.5166114784050846,300.4,300.3,300.2,310.5,310.4,310.4,1500.0,1742.0,1518.0,43.0,25.9,41.8,9.0,7.0,5.0
7262,L54441,L,300.4,310.5,1818,25.1,14,0,0,0,0,0,0,300.4,3.9597367309015877e-07,310.5,3.0157887379922256e-07,1914.0,469.42091985764745,27.53333333333333,14.404975992112353,11.666666666666666,2.5166114784053084,300.4,300.4,300.3,310.5,310.5,310.4,2424.0,1500.0,1742.0,14.5,43.0,25.9,12.0,9.0,7.0
7263,M22122,M,300.4,310.6,1545,35.6,16,0,0,0,0,0,0,300.4,3.9597367309015877e-07,310.53333333333336,0.05773502691989463,1929.0,449.889986552268,25.066666666666663,10.55003949439685,14.0,1.9999999999772866,300.4,300.4,300.4,310.5,310.5,310.5,1818.0,2424.0,1500.0,25.1,14.5,43.0,14.0,12.0,9.0
7264,L54443,L,300.4,310.6,1429,46.9,19,0,0,0,0,0,0,300.4,3.9597367309015877e-07,310.56666666666666,0.0577350269200218,1597.3333333333333,199.710623987141,35.86666666666667,10.902446208687904,16.333333333333332,2.5166114784057565,300.4,300.4,300.4,310.6,310.5,310.5,1545.0,1818.0,2424.0,35.6,25.1,14.5,16.0,14.0,12.0
7265,M22124,M,300.4,310.6,1448,44.9,21,0,0,0,0,0,0,300.4,3.9597367309015877e-07,310.6,3.67427706895436e-07,1474.0,62.21736092120807,42.46666666666667,6.030201765557538,18.666666666666668,2.5166114784059808,300.4,300.4,300.4,310.6,310.6,310.5,1429.0,1545.0,1818.0,46.9,35.6,25.1,19.0,16.0,14.0
7266,L54445,L,300.4,310.6,1384,48.7,24,0,0,0,0,0,0,300.4,3.9597367309015877e-07,310.6,3.67427706895436e-07,1420.3333333333333,32.868424564210564,46.833333333333336,1.9008769905844072,21.333333333333332,2.5166114784062374,300.4,300.4,300.4,310.6,310.6,310.6,1448.0,1429.0,1545.0,44.9,46.9,35.6,21.0,19.0,16.0
7267,L54446,L,300.4,310.5,1578,32.8,26,0,0,0,0,0,0,300.4,3.9597367309015877e-07,310.56666666666666,0.0577350269200218,1470.0,98.8534268500585,42.133333333333326,8.303212229814031,23.666666666666668,2.5166114784064617,300.4,300.4,300.4,310.6,310.6,310.6,1384.0,1448.0,1429.0,48.7,44.9,46.9,24.0,21.0,19.0
7268,L54447,L,300.5,310.5,1695,26.7,28,0,0,0,0,0,0,300.43333333333334,0.05773502692040743,310.5333333333333,0.05773502691992334,1552.3333333333333,157.08065868633608,36.06666666666666,11.357963432470333,26.0,1.9999999999787381,300.4,300.4,300.4,310.5,310.6,310.6,1578.0,1384.0,1448.0,32.8,48.7,44.9,26.0,24.0,21.0
7269,L54448,L,300.5,310.6,1543,36.2,30,0,0,0,0,0,0,300.46666666666664,0.05773502692050589,310.53333333333336,0.05773502691992334,1605.3333333333333,79.60108876977257,31.899999999999995,4.813522618623481,28.0,1.9999999999789788,300.5,300.4,300.4,310.5,310.5,310.6,1695.0,1578.0,1384.0,26.7,32.8,48.7,28.0,26.0,24.0
7270,M22129,M,300.4,310.5,1540,33.4,32,0,0,0,0,0,0,300.4666666666667,0.05773502692050589,310.53333333333336,0.05773502691992334,1592.6666666666667,88.63595959503805,32.099999999999994,4.881598098983555,30.0,1.9999999999792195,300.5,300.5,300.4,310.6,310.5,310.5,1543.0,1695.0,1578.0,36.2,26.7,32.8,30.0,28.0,26.0
7271,L54450,L,300.2,310.4,1808,25.8,35,0,0,0,0,0,0,300.3666666666667,0.1527525231656713,310.5,0.10000000000051064,1630.3333333333333,153.8711582244484,31.799999999999997,5.381449618829469,32.333333333333336,2.516611478407292,300.4,300.5,300.5,310.5,310.6,310.5,1540.0,1543.0,1695.0,33.4,36.2,26.7,32.0,30.0,28.0
7272,M22131,M,300.3,310.4,1293,49.7,37,0,0,0,0,0,0,300.29999999999995,0.10000000000062198,310.43333333333334,0.05773502691962797,1547.0,257.5713493383919,36.3,12.211060560000512,34.666666666666664,2.5166114784075155,300.2,300.4,300.5,310.4,310.5,310.6,1808.0,1540.0,1543.0,25.8,33.4,36.2,35.0,32.0,30.0
7273,L54452,L,300.2,310.3,1202,59.5,40,0,0,0,0,0,0,300.23333333333335,0.05773502691991517,310.3666666666666,0.05773502691944747,1434.3333333333333,326.78790267287013,45.0,17.334647386087788,37.333333333333336,2.5166114784077704,300.3,300.2,300.4,310.4,310.4,310.5,1293.0,1808.0,1540.0,49.7,25.8,33.4,37.0,35.0,32.0
7274,M22133,M,300.2,310.3,1704,29.2,42,0,0,0,0,0,0,300.23333333333335,0.05773502691991517,310.3333333333333,0.05773502691936952,1399.6666666666667,267.45903113062604,46.133333333333326,15.461673044445535,39.666666666666664,2.5166114784079934,300.2,300.3,300.2,310.3,310.4,310.4,1202.0,1293.0,1808.0,59.5,49.7,25.8,40.0,37.0,35.0
7275,M22134,M,300.2,310.3,1478,38.1,45,0,0,0,0,0,0,300.2,3.1314258772272046e-07,310.3,2.041679156135653e-07,1461.3333333333333,251.41466411753547,42.26666666666666,15.573802789727804,42.333333333333336,2.5166114784082487,300.2,300.2,300.3,310.3,310.3,310.4,1704.0,1202.0,1293.0,29.2,59.5,49.7,42.0,40.0,37.0
7276,L54455,L,300.2,310.3,1514,38.7,48,0,0,0,0,0,0,300.2,3.1314258772272046e-07,310.3,2.041679156135653e-07,1565.3333333333333,121.43036413242442,35.33333333333333,5.320087718575081,45.0,2.999999999987352,300.2,300.2,300.2,310.3,310.3,310.3,1478.0,1704.0,1202.0,38.1,29.2,59.5,45.0,42.0,40.0
7277,M22136,M,300.1,310.3,1350,48.8,50,0,0,0,0,0,0,300.1666666666667,0.057735026919701844,310.3,2.041679156135653e-07,1447.3333333333333,86.19358058076698,41.86666666666666,6.0119325789078415,47.666666666666664,2.5166114784087616,300.2,300.2,300.2,310.3,310.3,310.3,1514.0,1478.0,1704.0,38.7,38.1,29.2,48.0,45.0,42.0
7278,L54457,L,300.1,310.2,1475,54.2,53,0,0,0,0,0,0,300.1333333333334,0.0577350269196239,310.26666666666665,0.05773502691931209,1446.3333333333333,85.67574530363405,47.23333333333333,7.86786714004079,50.333333333333336,2.516611478409017,300.1,300.2,300.2,310.3,310.3,310.3,1350.0,1514.0,1478.0,48.8,38.7,38.1,50.0,48.0,45.0
7279,H36692,H,300.0,310.1,1714,28.7,55,0,0,0,0,0,0,300.06666666666666,0.057735026919525444,310.20000000000005,0.10000000000017906,1513.0,184.9513449532061,43.9,13.437633720264898,52.666666666666664,2.51661147840924,300.1,300.1,300.2,310.2,310.3,310.3,1475.0,1350.0,1514.0,54.2,48.8,38.7,53.0,50.0,48.0
7280,L54459,L,300.0,310.1,1465,40.9,60,0,0,0,0,0,0,300.03333333333336,0.05773502691945571,310.1333333333334,0.05773502691923004,1551.3333333333333,140.96216986600754,41.26666666666666,12.753953635376503,56.0,3.6055512754542014,300.0,300.1,300.1,310.1,310.2,310.3,1714.0,1475.0,1350.0,28.7,54.2,48.8,55.0,53.0,50.0
7281,L54460,L,299.9,310.2,1288,69.6,62,1,0,0,1,0,0,299.96666666666664,0.05773502691931622,310.1333333333333,0.05773502691923004,1489.0,214.0116819241413,46.4,20.99738078904129,59.0,3.605551275454404,300.0,300.0,300.1,310.1,310.1,310.2,1465.0,1714.0,1475.0,40.9,28.7,54.2,60.0,55.0,53.0
7282,L54461,L,300.0,310.2,1675,29.7,64,0,0,0,0,0,0,299.96666666666664,0.05773502691931623,310.1666666666667,0.05773502691925055,1476.0,193.73435420699096,46.73333333333332,20.57968253723399,62.0,1.999999999983085,299.9,300.0,300.0,310.2,310.1,310.1,1288.0,1465.0,1714.0,69.6,40.9,28.7,62.0,60.0,55.0
7283,L54462,L,300.0,310.2,1486,36.4,66,0,0,0,0,0,0,299.96666666666664,0.05773502691931623,310.2,1.9828314739384425e-07,1483.0,193.51744107444122,45.23333333333333,21.366406654684205,64.0,1.9999999999833284,300.0,299.9,300.0,310.2,310.2,310.1,1675.0,1288.0,1465.0,29.7,69.6,40.9,64.0,62.0,60.0
7284,M22143,M,300.0,310.2,1443,58.7,68,0,0,0,0,0,0,300.0,2.1656303981899403e-07,310.2,1.9828314739384425e-07,1534.6666666666667,123.41933938136751,41.599999999999994,15.183214415926564,66.0,1.9999999999835691,300.0,300.0,299.9,310.2,310.2,310.2,1486.0,1675.0,1288.0,36.4,29.7,69.6,66.0,64.0,62.0
7285,M22144,M,300.1,310.3,1345,57.1,71,0,0,0,0,0,0,300.03333333333336,0.05773502691945571,310.2333333333333,0.05773502691934901,1424.6666666666667,72.2657134008458,50.73333333333333,12.438783434618271,68.33333333333333,2.5166114784107356,300.0,300.0,300.0,310.2,310.2,310.2,1443.0,1486.0,1675.0,58.7,36.4,29.7,68.0,66.0,64.0
7286,M22145,M,300.2,310.4,1202,61.7,74,0,0,0,0,0,0,300.1,0.10000000000037566,310.3,0.10000000000024774,1330.0,121.19818480488829,59.166666666666664,2.3352373184184603,71.0,2.999999999989425,300.1,300.0,300.0,310.3,310.2,310.2,1345.0,1443.0,1486.0,57.1,58.7,36.4,71.0,68.0,66.0
7287,M22146,M,300.1,310.4,1480,37.1,77,0,0,0,0,0,0,300.1333333333333,0.05773502691968954,310.3666666666667,0.05773502691946387,1342.3333333333333,139.01918332853634,51.96666666666666,13.07873592260865,74.0,2.999999999989656,300.2,300.1,300.0,310.4,310.3,310.2,1202.0,1345.0,1443.0,61.7,57.1,58.7,74.0,71.0,68.0
7288,M22147,M,300.2,310.4,1530,35.7,80,0,0,0,0,0,0,300.1666666666667,0.05773502691976749,310.4,2.5287851861279885e-07,1404.0,176.71445894436556,44.833333333333336,14.623725015649521,77.0,2.9999999999898868,300.1,300.2,300.1,310.4,310.4,310.3,1480.0,1202.0,1345.0,37.1,61.7,57.1,77.0,74.0,71.0
7289,M22148,M,300.2,310.6,1983,20.8,83,0,0,0,0,0,0,300.1666666666667,0.05773502691976749,310.46666666666664,0.11547005383829395,1664.3333333333333,277.10347044620937,31.199999999999992,9.033825324855446,80.0,2.9999999999901177,300.2,300.1,300.2,310.4,310.4,310.4,1530.0,1480.0,1202.0,35.7,37.1,61.7,80.0,77.0,74.0
7290,L54469,L,300.3,310.6,1433,53.8,86,0,0,0,0,0,0,300.23333333333335,0.057735026919980816,310.53333333333336,0.11547005383836369,1648.6666666666667,293.57508976977806,36.76666666666666,16.525838354931743,83.0,2.9999999999903486,300.2,300.2,300.1,310.6,310.4,310.4,1983.0,1530.0,1480.0,20.8,35.7,37.1,83.0,80.0,77.0
7291,L54470,L,300.3,310.6,1806,24.4,88,0,0,0,0,0,0,300.26666666666665,0.05773502692005055,310.6,3.350613364666151e-07,1740.6666666666667,280.7602773423143,32.99999999999999,18.103038419005788,85.66666666666667,2.5166114784123215,300.3,300.2,300.2,310.6,310.6,310.4,1433.0,1983.0,1530.0,53.8,20.8,35.7,86.0,83.0,80.0
7292,L54471,L,300.2,310.5,1416,46.7,90,0,0,0,0,0,0,300.26666666666665,0.05773502692005055,310.56666666666666,0.05773502691988232,1551.6666666666667,220.42307804159995,41.633333333333326,15.340903928169727,88.0,1.999999999986096,300.3,300.3,300.2,310.6,310.6,310.6,1806.0,1433.0,1983.0,24.4,53.8,20.8,88.0,86.0,83.0
7293,M22152,M,300.1,310.4,1556,38.1,92,0,0,0,0,0,0,300.20000000000005,0.10000000000053909,310.5,0.1000000000004775,1592.6666666666667,197.56855350316573,36.4,11.246777316191508,90.0,1.999999999986327,300.2,300.3,300.3,310.5,310.6,310.6,1416.0,1806.0,1433.0,46.7,24.4,53.8,90.0,88.0,86.0
7294,L54473,L,300.1,310.5,1627,29.2,95,0,0,0,0,0,0,300.1333333333334,0.05773502691973878,310.46666666666664,0.05773502691971414,1533.0,107.3638672924925,37.99999999999999,8.750428560933452,92.33333333333333,2.516611478412927,300.1,300.2,300.3,310.4,310.5,310.6,1556.0,1416.0,1806.0,38.1,46.7,24.4,92.0,90.0,88.0
7295,L54474,L,300.1,310.6,1809,24.3,97,0,0,0,0,0,0,300.1,2.9038452686698003e-07,310.5,0.1000000000004775,1664.0,130.4952106400842,30.533333333333328,6.99595121004521,94.66666666666667,2.5166114784131364,300.1,300.1,300.2,310.5,310.4,310.5,1627.0,1556.0,1416.0,29.2,38.1,46.7,95.0,92.0,90.0
7296,M22155,M,300.1,310.5,1329,57.4,99,0,0,0,0,0,0,300.1,2.9038452686698003e-07,310.53333333333336,0.05773502691980849,1588.3333333333333,242.324850837328,36.96666666666666,17.864583211856164,97.0,1.9999999999871219,300.1,300.1,300.1,310.6,310.5,310.4,1809.0,1627.0,1556.0,24.3,29.2,38.1,97.0,95.0,92.0
7297,H36710,H,300.0,310.4,1881,21.9,102,0,0,0,0,0,0,300.06666666666666,0.057735026919640324,310.5,0.1000000000004775,1673.0,300.0799893361767,34.533333333333324,19.839438836149906,99.33333333333333,2.516611478413559,300.1,300.1,300.1,310.5,310.6,310.5,1329.0,1809.0,1627.0,57.4,24.3,29.2,99.0,97.0,95.0
7298,L54477,L,300.1,310.5,1500,39.8,107,0,0,0,0,0,0,300.06666666666666,0.05773502691964033,310.46666666666664,0.05773502691971414,1570.0,282.57919243992455,39.699999999999996,17.750211266348348,102.66666666666667,4.041451884321325,300.0,300.1,300.1,310.4,310.5,310.6,1881.0,1329.0,1809.0,21.9,57.4,24.3,102.0,99.0,97.0
7299,L54478,L,300.1,310.5,1532,36.0,109,0,0,0,0,0,0,300.06666666666666,0.05773502691964033,310.46666666666664,0.05773502691971414,1637.6666666666667,211.3393795139308,32.56666666666666,9.430977326519935,106.0,3.6055512754574135,300.1,300.0,300.1,310.5,310.4,310.5,1500.0,1881.0,1329.0,39.8,21.9,57.4,107.0,102.0,99.0
7300,L54479,L,300.1,310.5,1492,50.9,111,0,0,0,0,0,0,300.1,2.9038527360151865e-07,310.5,2.936229822637191e-07,1508.0,21.16601048851552,42.23333333333333,7.742308010750619,109.0,1.9999999999884914,300.1,300.1,300.0,310.5,310.5,310.4,1532.0,1500.0,1881.0,36.0,39.8,21.9,109.0,107.0,102.0
7301,L54480,L,300.2,310.6,1431,42.3,113,0,0,0,0,0,0,300.1333333333334,0.05773502691973879,310.53333333333336,0.05773502691971414,1485.0,50.862559904117575,43.06666666666666,7.479527614317178,111.0,1.9999999999887224,300.1,300.1,300.1,310.5,310.5,310.5,1492.0,1532.0,1500.0,50.9,36.0,39.8,111.0,109.0,107.0
7302,L54481,L,300.1,310.4,1554,39.4,115,0,0,0,0,0,0,300.1333333333333,0.05773502691973878,310.5,0.1000000000004775,1492.3333333333333,61.50067750304289,44.19999999999999,5.980802621722265,113.0,1.9999999999889533,300.2,300.1,300.1,310.6,310.5,310.5,1431.0,1492.0,1532.0,42.3,50.9,36.0,113.0,111.0,109.0
7303,L54482,L,300.1,310.5,1494,44.2,117,0,0,0,0,0,0,300.1333333333333,0.05773502691973878,310.5,0.1000000000004775,1493.0,61.50609725872673,41.96666666666666,2.4172987679087576,115.0,1.9999999999891842,300.1,300.2,300.1,310.4,310.6,310.5,1554.0,1431.0,1492.0,39.4,42.3,50.9,115.0,113.0,111.0
7304,L54483,L,300.1,310.6,1374,45.4,119,0,0,0,0,0,0,300.1,2.9038452686698003e-07,310.5,0.1000000000004775,1474.0,91.65151389911654,43.0,3.1749015732774932,117.0,1.9999999999894151,300.1,300.1,300.2,310.5,310.4,310.6,1494.0,1554.0,1431.0,44.2,39.4,42.3,117.0,115.0,113.0
7305,L54484,L,300.1,310.5,1394,44.3,121,0,0,0,0,0,0,300.1,2.9038452686698003e-07,310.53333333333336,0.05773502691971414,1420.6666666666667,64.29100507328602,44.633333333333326,0.6658328118479095,119.0,1.999999999989646,300.1,300.1,300.1,310.6,310.5,310.4,1374.0,1494.0,1554.0,45.4,44.2,39.4,119.0,117.0,115.0
7306,M22165,M,300.0,310.5,1790,25.7,123,0,0,0,0,0,0,300.06666666666666,0.057735026919640324,310.53333333333336,0.05773502691971414,1519.3333333333333,234.61741907482767,38.46666666666666,11.069929237955094,121.0,1.999999999989877,300.1,300.1,300.1,310.5,310.6,310.5,1394.0,1374.0,1494.0,44.3,45.4,44.2,121.0,119.0,117.0
7307,L54486,L,300.1,310.5,1356,45.8,126,0,0,0,0,0,0,300.06666666666666,0.05773502691964033,310.5,2.936229822637191e-07,1513.3333333333333,240.3525188828553,38.599999999999994,11.196874563912901,123.33333333333333,2.5166114784157485,300.0,300.1,300.1,310.5,310.5,310.6,1790.0,1394.0,1374.0,25.7,44.3,45.4,123.0,121.0,119.0
7308,M22167,M,300.0,310.4,1385,52.1,128,0,0,0,0,0,0,300.03333333333336,0.05773502691957059,310.46666666666664,0.05773502691971414,1510.3333333333333,242.6320946069034,41.199999999999996,13.788038294115658,125.66666666666667,2.5166114784159577,300.1,300.0,300.1,310.5,310.5,310.5,1356.0,1790.0,1394.0,45.8,25.7,44.3,126.0,123.0,121.0
7309,L54488,L,300.0,310.4,1333,49.1,131,0,0,0,0,0,0,300.03333333333336,0.05773502691957058,310.43333333333334,0.05773502691968542,1358.0,26.05762844159007,49.0,3.1511902513177623,128.33333333333334,2.5166114784162024,300.0,300.1,300.0,310.4,310.5,310.5,1385.0,1356.0,1790.0,52.1,45.8,25.7,128.0,126.0,123.0
7310,L54489,L,300.0,310.4,1505,44.9,133,0,0,0,0,0,0,300.0,2.452837403390201e-07,310.4,2.79573667674709e-07,1407.6666666666667,88.21186617078958,48.699999999999996,3.6166282640050373,130.66666666666666,2.516611478416417,300.0,300.0,300.1,310.4,310.4,310.5,1333.0,1385.0,1356.0,49.1,52.1,45.8,131.0,128.0,126.0
7311,L54490,L,300.0,310.5,1606,33.5,135,0,0,0,0,0,0,300.0,2.452837403390201e-07,310.43333333333334,0.05773502691972644,1481.3333333333333,138.0301899344245,42.5,8.072174428244221,133.0,1.999999999991244,300.0,300.0,300.0,310.4,310.4,310.4,1505.0,1333.0,1385.0,44.9,49.1,52.1,133.0,131.0,128.0
7312,H36725,H,300.0,310.5,1558,36.7,137,0,0,0,0,0,0,300.0,2.452837403390201e-07,310.46666666666664,0.0577350269198249,1556.3333333333333,50.52062285179497,38.36666666666667,5.879909296352549,135.0,1.9999999999914642,300.0,300.0,300.0,310.5,310.4,310.4,1606.0,1505.0,1333.0,33.5,44.9,49.1,135.0,133.0,131.0
7313,L54492,L,300.0,310.5,1412,52.4,142,0,0,0,0,0,0,300.0,2.452837403390201e-07,310.5,3.3506327796017486e-07,1525.3333333333333,101.04124570359029,40.86666666666666,10.11549965811542,138.0,3.6055512754594377,300.0,300.0,300.0,310.5,310.5,310.4,1558.0,1606.0,1505.0,36.7,33.5,44.9,137.0,135.0,133.0
